Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Int_X,Int_Y,Cost,CalcTime
0,0,0,0,0,0,0,0,1,0,0.5,1.5707963267949,0.999999999999364,0.999999999998915,0.999999999998161,0.389116244481552,0,0,1001.83183672788,0.0083776
0.1,0.00948207896037306,0.0106701864442877,0.0409499999998345,0.18405047746396,0.21785521178443,0.18079832383473,0.81899999999669,0.995004165278026,0.0998334166468282,0.52,1.6707963267949,0.999999999998735,0.999999999989198,0.999999999967933,-0.0201457139419297,0.000644175256500799,0.000705788943343553,786.791131869784,0.0080198
0.2,0.0336592559551752,0.0446381914009476,0.163799999996617,0.441997205446372,0.461250623544605,0.296281402444923,1.63799999993897,0.980066577841242,0.198669330795061,0.54,1.7707963267949,0.999999999984056,0.139897019926115,0.351746341809909,0.32282328498483,0.00477743617253148,0.00582310851059175,717.469959488088,0.0059372
0.3,0.0696703642745502,0.096282818943284,0.310207170753406,0.743075493375674,0.699381845695135,0.137188674256651,1.29014341519681,0.955336489125606,0.29552020666134,0.56,1.8707963267949,0.999999999989551,-0.99999999997606,0.326413635988948,0.0828311259473924,0.0148893392871656,0.0197338274692851,630.497142836951,0.0061073
0.4,0.125051643383521,0.15310719643951,0.419548739512092,1.09416010793116,0.827013687498014,-0.340543875438573,0.896687959976911,0.921060994002886,0.389418342308651,0.58,1.9707963267949,0.999999999940062,-0.99999999982721,0.406963040822535,0.0744100927030476,0.0339276834299707,0.0446646616962252,556.522577892717,0.0065248
0.5,0.204995346512198,0.214782160571024,0.496794209183811,1.37547372351675,0.830463820544002,-0.763418397067236,0.648221433457474,0.877582561890373,0.479425538604203,0.6,2.0707963267949,0.999999999879842,-0.982659268064267,0.456147302252681,0.0575825093392032,0.0665519354730985,0.0813063657798346,490.815957523389,0.0064723
0.6,0.305390634202593,0.288340253616213,0.5536196097323,1.60313703456383,0.776456893040702,-1.11570044047246,0.488286577512299,0.825335614909679,0.564642473395036,0.62,2.17079632679489,0.999999999969315,0.292549182054246,0.487853041851295,0.0606100547343114,0.117290621402019,0.13137530961612,430.929469711939,0.0066174
0.7,0.408297158726214,0.377092719686775,0.597305041250146,1.79295226341662,0.723528995460205,-1.15087757988893,0.38542205284463,0.764842187284489,0.644217687237692,0.64,2.27079632679489,0.999999999938196,0.946480774790967,0.508243811250988,0.0759905894941768,0.188871042777638,0.197673176274277,384.222449478114,0.0074013
0.8,0.490662391245956,0.477549050980842,0.632539189547198,1.96829895292245,0.696634386523289,-1.03258177646039,0.319260913096407,0.696706709347167,0.717356090899524,0.66,2.37079632679489,0.999999999869693,0.999999999998419,0.521358926037803,0.0649967097012265,0.279235205316063,0.282999442406127,345.348590978449,0.0062048
0.9,0.544074411218682,0.583703360328479,0.662337584200241,2.13582996059775,0.699785018576995,-0.900419549162771,0.276706979964453,0.621609968270667,0.783326909627485,0.68,2.47079632679489,0.832929275779164,0.999999999997893,0.529794386168847,0.0586020821532353,0.383203497280978,0.389072935407299,311.61489985264,0.0059986
1,0.568891326852467,0.689313623197881,0.688639776951882,2.29119277084896,0.701863497389382,-0.765563488117329,0.249336875068378,0.540302305868143,0.841470984807899,0.7,2.57079632679488,0.747845515505563,0.999999999961638,0.535219958206861,0.0558736114946312,0.494955949102248,0.516442481119291,281.943880749043,0.0062044
