Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Int_X,Int_Y,Cost,CalcTime
0,1,0,1,1.5707963267949,1,6.12323399573677e-17,0,1,0,1,1.5707963267949,0.238955043281479,0.572650734251646,0.54499999317905,0.0476613726511292,0,0,50.3364391283372,0.0050313
0.02,0.999759631203535,0.0199939915822045,0.999999999975445,1.59085252063525,0.99960047525334,0.00398326508010836,-2.45554204525433e-09,0.999800006666578,0.0199986666933331,1,1.5907963267949,0.239558841604659,0.574097642554665,0.5449999955705,0.046163276661584,0.0399967945869056,0.000399925192595476,58.8559980182938,0.0042329
0.04,0.999038547759298,0.0399698175468424,0.999999999910388,1.61098173617681,0.999308368350854,0.00792957902304712,-4.05016219673371e-09,0.999200106660978,0.0399893341866342,1,1.6107963267949,0.240169462411169,0.575287545478443,0.544999997334672,0.0459372145500691,0.0799743608886656,0.00159927714310926,68.2501017449303,0.0036989
0.06,0.997836715421614,0.0599183328649063,0.999999999819789,1.63114104757171,0.999122717055509,0.0118690670787548,-5.00968027949966e-09,0.998200539935204,0.0599640064794446,1,1.6307963267949,0.240780832390419,0.576247903039926,0.544999998619607,0.0459208955392146,0.119913468340839,0.00359714646600716,78.5123040829484,0.0037613
0.08,0.996154478261937,0.0798303616439091,0.999999999714626,1.65132254409322,0.999042463904856,0.0157979308249185,-5.50662178966377e-09,0.996801706302619,0.0799146939691727,1,1.6507963267949,0.241385911614052,0.576991625127356,0.544999999540607,0.0459370219875034,0.15979489264306,0.00639225729126397,89.6356058286641,0.0032939
0.1,0.993992542991657,0.0996967113671142,0.99999999960284,1.6715241219015,0.99906614538568,0.0197071843229114,-5.67200316936578e-09,0.995004165278026,0.0998334166468282,1,1.6707963267949,0.241977719327583,0.577529290586854,0.545000000186735,0.0459563514794034,0.19959943054556,0.0099829663454695,101.612430235542,0.0037282
0.12,0.991351969232429,0.119508182377271,0.999999999490072,1.69174462018257,0.999191841924113,0.0235874458260524,-5.60477857902697e-09,0.992808635853866,0.119712207288919,1,1.6907963267949,0.242549730857069,0.577871116560976,0.545000000626568,0.0459741048456304,0.239307914154838,0.0143672624826458,114.434635787113,0.0034852
0.14,0.988234160751308,0.139255576354969,0.999999999380232,1.71198302127644,0.999417196746428,0.0274297309754296,-5.37921430066035e-09,0.990215996212637,0.139543114644236,1,1.7107963267949,0.243095939281073,0.578027259036777,0.54500000091276,0.0459895454772446,0.278901224873944,0.0195427665696727,128.09352726446,0.003634
0.16,0.984640856841045,0.158929704486454,0.999999999275934,1.73223832195052,0.999739448541786,0.0312255843047685,-5.05062079270146e-09,0.987227283375627,0.159318206614246,1,1.7307963267949,0.243610858383483,0.578007839158733,0.5450000010856,0.0460026081539409,0.318360306995806,0.0255067317038969,142.579866748648,0.0032882
0.18,0.980574123715588,0.178521395428766,0.999999999178829,1.75250951532353,1.0001554664294,0.0349671001197489,-4.65980480868211e-09,0.983843692788121,0.179029573425824,1,1.7507963267949,0.244089514483544,0.577822925336502,0.545000001175795,0.0460133421812115,0.357666180952167,0.0322560437532972,157.883885129326,0.0037983
