Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Int_X,Int_Y,Cost,CalcTime
0,0.75,0,0,0,0,0,0,1.4142135623731,0,1,1.5707963267949,0.999999999999969,0.999999999999981,0.999999999999996,0.250297863382958,0,0,508.293370661613,0.0074034
0.2,0.785270035239532,0.0435924436688427,0.163799999999998,0.408832706425093,0.467246053285306,0.290075877859701,1.63799999999998,1.37324329592961,0.192220120972087,1,1.9907963267949,0.62175737475358,0.1517248649319,0.584473660269292,0.175273727950732,0.304924265642821,0.00571953865357799,214.796964593687,0.0054609
0.4,0.859949844830806,0.149063848437751,0.50561051769694,1.13918038471946,0.72856824733738,-0.111659504525883,1.78010517696943,1.25970338695407,0.35033345896669,1,2.39770597196679,0.0244326376882995,0.99999999845347,0.198169029543299,0.143698994045734,0.633343786833309,0.043150814343341,117.888629134904,0.0052019
0.6,0.898336739476582,0.274467115259488,0.736772403726415,1.84821251565088,0.573820336612248,-0.142817112604885,0.531513683325311,1.09879900628099,0.450557969969367,1,2.77184930049141,0.0941644070252686,0.932785474227656,0.55018035733524,0.109818447829059,0.987863891079953,0.128021555560405,75.080953017754,0.006177
0.8,0.860029756681063,0.372518549778264,0.844940069032163,2.4570186857812,0.489927026489956,-0.0631160503880363,0.550162969732173,0.920299054015083,0.487666897048907,1,3.10033662847573,0.120306189619712,0.881460989830642,0.439936117182719,0.0827488764829342,1.34167942560013,0.258981099319616,53.9633902784366,0.0056392
1,0.774003887534558,0.41204511461339,0.917149665164377,2.94498906908502,0.488375201888066,0.0710926384122531,0.171932991589962,0.747053168238955,0.470484369542155,1,3.37797413576591,0.171014511158299,0.619182267138416,0.544514301729901,0.0604059615813573,1.66950715295118,0.418125349565669,42.5039353222075,0.0065095
1.2,0.672076151893056,0.392157054166651,0.951361412105134,3.32025302649419,0.541752580520032,0.130675644438364,0.170184477817607,0.59131740200376,0.413291101372996,1,3.60532769309724,0.242820684857681,0.373136023848823,0.51313326676922,0.042787558641675,1.95883389262218,0.580640918824528,34.8323579075239,0.0059495
1.4,0.570261517667571,0.33200089440889,0.973926283705574,3.59906358619091,0.614713109743542,0.116521620121055,0.0554642381867979,0.456785562429548,0.329615856810221,1,3.78607271834492,0.27114042234758,0.215582816129464,0.544228982293765,0.0293411499350758,2.20723370649683,0.72648218971981,28.9369772509865,0.0066385
1.6,0.470578563374113,0.247414483934273,0.984741564968689,3.79975731654486,0.676817294640567,0.0702288029155111,0.0526885744443537,0.342109167812212,0.229751361783297,1,3.92490708969589,0.256150318193309,0.122205959198882,0.535322351644753,0.018733291744597,2.41535023739899,0.842989410077381,24.0530077007782,0.0067232
1.8,0.372626878548011,0.147753727109549,0.991795326449671,3.93861102025047,0.715708582897317,0.0214786052987762,0.0178490403654625,0.243638107096289,0.120615609758262,1,4.02630173258555,0.228027378003295,0.0636219482414144,0.54457678777499,0.0099268111892134,2.58393944932317,0.922406067727049,19.9678487371976,0.0060596
