Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Int_X,Int_Y,Cost,CalcTime
0,1.15,0,0.5,1.5707963267949,1,6.12323399573677e-17,0.2,1,0,0.5,1.5707963267949,0.601652157684151,0.999999999996458,0.545,0.0545135585251095,0,0,29.6591559768969,0.0066183
0.2,1.10775856618491,0.210664104027289,0.54,1.78626205206887,1.15433713053097,0.180314323646588,0.2,0.980066577841243,0.198669330795061,0.54,1.7707963267949,0.324869849807749,0.99999721408999,0.544999999988779,0.0503504619629137,0.454373304271019,0.0415375949725022,20.5240725805944,0.0051587
0.4,0.984370018321993,0.418185130885421,0.57999999999596,2.01172611070625,1.221707925172,0.313004143916803,0.199999999959603,0.921060994002887,0.389418342308651,0.58,1.9707963267949,-0.00825512079364628,0.695208561179223,0.545000000018187,0.0449955533224095,0.875344672582101,0.1680939590581,14.0023286267953,0.0047141
0.6,0.806331855880092,0.588579035064811,0.619999999994428,2.22723745259213,1.16691855194445,0.322363826258882,0.200000000025078,0.825335614909681,0.564642473395036,0.62,2.1707963267949,-0.0902797720364044,0.28369848418433,0.544999999993136,0.0429151545930585,1.23457260781469,0.371072438617041,10.6107643398417,0.0046097
0.8,0.615483308216193,0.716469024797416,0.659999999996973,2.4294067606662,1.07043613649649,0.194548882316013,0.200000000000367,0.696706709347169,0.717356090899524,0.66,2.3707963267949,-0.00290471362072719,0.266660320511282,0.545000000001642,0.0429117336948949,1.51873439680336,0.633251920049095,8.55707469313375,0.0046331
1,0.430459418560783,0.812626248056875,0.699999999997637,2.62422143378965,0.993653554550957,0.0939031321373189,0.200000000006279,0.540302305868144,0.841470984807899,0.7,2.5707963267949,0.0686965033729262,0.330374599770656,0.544999999998143,0.043395558408331,1.72774064170397,0.940020791138565,7.20468332179999,0.0043043
1.2,0.248937459176972,0.879600878090594,0.739999999998224,2.81711674630241,0.937316512296599,0.041052358667058,0.199999999999592,0.362357754476678,0.93203908596723,0.74,2.7707963267949,0.118810176948088,0.382541581845897,0.545000000000598,0.0439018831948152,1.86356300530174,1.2794662012566,6.31685206132292,0.004487
1.4,0.0689191362368306,0.915177355248898,0.779999999998358,3.01070062661115,0.898958194593734,0.0215373376993341,0.200000000001746,0.169967142900246,0.985449729988465,0.78,2.9707963267949,0.155079935767216,0.411422968176069,0.544999999999457,0.0442906822303248,1.92708493554612,1.63951535679631,5.80775264892767,0.0047505
1.6,-0.108324266184389,0.917132447425774,0.819999999998511,3.20576691097041,0.876208434656295,0.0196073267709059,0.19999999999979,-0.0291995223012834,0.999573603041511,0.82,3.17079632679489,0.180986351733246,0.423500484158922,0.545000000000154,0.0445431217362323,1.91906432929406,2.00712288378868,5.63573252392673,0.0046962
1.8,-0.279208164397727,0.884720549759784,0.859999999998525,3.40224702304529,0.86585243939177,0.0246068831669075,0.200000000000344,-0.227202094693082,0.973847630878202,0.86,3.37079632679489,0.198399540171823,0.426146181761793,0.544999999999728,0.0446853206668977,1.84127180400213,2.36863524247572,5.74156499602792,0.0053087
2,-0.438919561714641,0.818833115697116,0.899999999998495,3.59977568857349,0.864182768610608,0.030533458608435,0.199999999999364,-0.416146836547138,0.90929742682569,0.9,3.57079632679489,0.209060297733556,0.42448839740554,0.545000000000059,0.0447534362363144,1.69718784008221,2.71043141759782,6.04684014480453,0.0046702
2.2,-0.582191646323377,0.721856466669929,0.93999999999839,3.79796818642183,0.867694549665003,0.0345889877519085,0.199999999999577,-0.588501117255342,0.8084964038196,0.94,3.77079632679489,0.214744398306519,0.421553689400194,0.545000000000021,0.0447796331229714,1.49233014373755,3.01955186711828,6.46960840870689,0.0045282
2.4,-0.703860007656532,0.597489118627701,0.979999999998313,3.99652759939551,0.873553658600743,0.0359347265832074,0.199999999999654,-0.737393715541243,0.675463180551162,0.98,3.97079632679489,0.21708387550033,0.418894090239035,0.545000000000123,0.0447876172952599,1.23431849821182,3.28426015459396,6.93771651920415,0.0046537
2.6,-0.799282743606528,0.45054916812156,1.01999999999829,4.19526576911374,0.879763117286133,0.0347932812573311,0.200000000000098,-0.856888753368946,0.515501371821476,1.02,4.17079632679489,0.217416705104284,0.417132581026407,0.545000000000102,0.0447923941981571,0.932746135148233,3.49452976920451,7.39576547854841,0.0045851
2.8,-0.864662207456756,0.286763476290436,1.05999999999834,4.39408686955856,0.88511619921017,0.0318511339205044,0.200000000000466,-0.942222340668659,0.334988150155918,1.06,4.37079632679489,0.216732207850703,0.416359968465138,0.545000000000113,0.0448017917902729,0.598903469365534,3.64245055416415,7.80669824273242,0.0043105
3,-0.897284236328326,0.112533864908326,1.09999999999848,4.59295943280465,0.889040604783736,0.0278940382144878,0.200000000000872,-0.98999249660045,0.141120008059881,1.1,4.57079632679488,0.215690586234153,0.416404118337237,0.545000000000078,0.0448185154475998,0.245389962624131,3.72254623665876,8.15001590902586,0.0044745
3.2,-0.895682344189199,-0.0653176537801634,1.13999999999868,4.79188926986598,0.891411239215049,0.023611755710094,0.200000000001152,-0.998294775794761,-0.0583741434275666,1.14,4.77079632679488,0.21468202276539,0.417000222523077,0.545,0.0448420998243565,-0.114354522714332,3.73199408204812,8.41836985077641,0.0044598
3.4,-0.859731308553174,-0.239818269860033,1.17999999999891,4.99089831985293,0.892377544845679,0.0195169233313473,0.200000000001152,-0.966798192579474,-0.255541102026819,1.18,4.97079632679487,0.21389815446611,0.417887954978151,0.54499999999988,0.0448704721291351,-0.466569805114463,3.67073945057257,8.61374770959065,0.0046108
3.6,-0.790673639270523,-0.404119636689763,1.2199999999991,5.1900105234474,0.892226448688469,0.0159335232680874,0.200000000000719,-0.896758416334165,-0.442520443294842,1.22,5.17079632679487,0.213399139116575,0.41885789817445,0.544999999999967,0.0449010523731132,-0.797719363416596,3.54150110140951,8.74397385602711,0.0060935
3.8,-0.691082590742763,-0.551768963834407,1.25999999999923,5.38924391169162,0.891285749764997,0.0130220541798712,0.200000000000601,-0.79096771191444,-0.611857890942713,1.26,5.37079632679487,0.213168167607489,0.419765691076241,0.544999999999964,0.0449314312853897,-1.09503207921542,3.34966687681433,8.819867485587,0.0054192
4,-0.564766259880073,-0.676965424088743,1.29999999999934,5.58860737940498,0.889863872426862,0.010819306160628,0.200000000000471,-0.653643620863641,-0.756802495307927,1.3,5.57079632679486,0.213151183555625,0.420527992208972,0.544999999999993,0.0449597161899714,-1.34701722952714,3.10308353386512,8.85315092904192,0.0044401
4.2,-0.416618609939333,-0.774791559603088,1.33999999999943,5.78810054227998,0.888218176192423,0.00927943715636997,0.200000000000447,-0.490260821340733,-0.871575772413594,1.34,5.77079632679486,0.213282983494513,0.421110091081628,0.545,0.0449846446619872,-1.54393028462318,2.81174867928364,8.85505538557004,0.0049814
4.4,-0.252424720844139,-0.841410184977586,1.37999999999952,5.98771531983833,0.886543414442078,0.00830946162243118,0.200000000000447,-0.307332869978456,-0.951602073889529,1.38,5.97079632679486,0.213502410395013,0.421511353114709,0.544999999999996,0.0450055543664166,-1.67816969263538,2.48741674494486,8.83550223266083,0.0047443
4.6,-0.0786289792750423,-0.874218618167097,1.41999999999961,6.18743823737535,0.884972949239598,0.00779649198277811,0.200000000000433,-0.112152526935093,-0.993691003633485,1.42,6.17079632679486,0.213759688186419,0.421751903292009,0.544999999999992,0.0450222777579943,-1.7445880399346,2.14313449133853,8.80271845904797,0.0049926
4.8,0.0979238727512374,-0.871953814937029,1.45999999999969,6.38725278502382,0.883586963347342,0.00762657942040586,0.200000000000404,0.0874989834394086,-0.996164608835869,1.46,6.37079632679486,0.214018645920911,0.421862076089281,0.544999999802465,0.045035009597493,-1.7407047116871,1.79272445657167,8.76315337838746,0.0045625
5,0.270264024925663,-0.834744021640113,1.49999999992866,6.58714145789267,0.882423601728652,0.00769629373021442,0.199999999289277,0.28366218546319,-0.958924274663174,1.5,6.57079632679486,0.214255836004299,0.421874745320698,0.545000000300654,0.0450441775722283,-1.6668113338425,1.45023693811378,8.72158575622461,0.0043219
5.2,0.431576911130929,-0.764104788482502,1.53999999989475,6.78708731211924,0.881490368918152,0.00791858924265714,0.200000000371631,0.468516671300344,-0.883454655720196,1.54,6.77079632679486,0.214458609020738,0.421820938949148,0.544999999878123,0.0450503315903389,-1.52596571436308,1.129392407841,8.68133574188093,0.0045393
5.4,0.575477165388561,-0.66287945979135,1.5799999999252,6.98707501021901,0.880774460775863,0.00822480960025196,0.199999999932875,0.634692875942605,-0.772764487556037,1.58,6.97079632679486,0.214622057386413,0.421726872624635,0.545000000075763,0.0450540588130876,-1.32387455507112,0.843036667594172,8.64452190806267,0.004456
5.6,0.6962651780705,-0.535126533716271,1.61999999993905,7.1870914098903,0.88025107227908,0.00856394091238537,0.200000000205621,0.775565878510227,-0.631266637872376,1.62000000000001,7.17079632679486,0.2147467344358,0.421613198512285,0.544999999938348,0.0450559244650064,-1.0686697028598,0.60263055245596,8.61232173793975,0.0037809
5.8,0.789155979528695,-0.3859584318836,1.65999999995798,7.38712578849865,0.879889778594492,0.00890051461393962,0.199999999983674,0.885519516941302,-0.464602179413816,1.66000000000001,7.37079632679486,0.214836456242664,0.421495020457012,0.545000000021766,0.0450564351196545,-0.770586988161869,0.417794592133429,8.58521226189272,0.0037484
6,0.850471337292663,-0.22133814295436,1.69999999996255,7.58716980412368,0.879659010200597,0.00921185401430379,0.200000000062031,0.960170286650357,-0.279415498198988,1.70000000000001,7.57079632679486,0.214896665352724,0.421382511806339,0.544999999981732,0.0450560200302377,-0.441560586158862,0.295926835315355,8.56317785580633,0.0035604
6.2,0.877787442682919,-0.0478418905573224,1.73999999996838,7.78721728612395,0.879528943399187,0.00948521538943561,0.199999999996267,0.996542097023215,-0.0830894028175595,1.74000000000001,7.77079632679486,0.214933288580819,0.421281809538755,0.545000000006242,0.0450550255666571,-0.0947491953804454,0.241909107865312,8.5458806376929,0.0037523
6.4,0.870032350626995,0.127602683628124,1.77999999996988,7.9872639319952,0.879473155687327,0.00971515065208992,0.200000000018737,0.993184918758198,0.116549204850431,1.78000000000001,7.97079632679486,0.214952006942183,0.421195964348619,0.544999999994584,0.0450537184565972,0.255986971234709,0.257913435600365,8.53279384885356,0.0034976
6.6,0.827529341847359,0.29799236842677,1.81999999997168,8.18730696852312,0.879469378463732,0.0099012549275749,0.199999999999238,0.950232591958542,0.311541363513317,1.82000000000001,8.17079632679486,0.214957843815777,0.421125818355342,0.545000000001787,0.0450522942452051,0.596637448203965,0.34331636034003,8.52330160985048,0.0032676
6.8,0.751984526826995,0.456527261330634,1.85999999997217,8.38734481742124,0.879499633238642,0.0100463532122194,0.20000000000567,0.869397490349845,0.494113351138551,1.86000000000001,8.37079632679486,0.214954982344308,0.421070748412815,0.544999999989321,0.0450508882871093,0.913598991877812,0.494724572618267,8.5167698574353,0.0031725
