Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Int_X,Int_Y,Cost,CalcTime
0,1,0,0.5,1.5707963267949,1,6.12323399573677e-17,0.2,1,0,0.5,1.5707963267949,0.522072563819825,0.975058614999486,0.545,0.0499567972042921,0,0,9.0774805519848,0.0068667
0.2,0.959008053220856,0.207726484332216,0.54,1.77881910773823,1.12292339137694,0.181418978870626,0.2,0.980066577841243,0.198669330795061,0.54,1.7707963267949,0.0405652789504678,0.495543143720698,0.544999999999408,0.0467434767417745,0.394533008143564,0.0411364611152262,6.43531654005862,0.005415
0.4,0.861010218170719,0.405580371181451,0.579999999999787,1.99030733400439,1.06399791244952,0.145294717544109,0.199999999997868,0.921060994002887,0.389418342308651,0.58,1.9707963267949,0.0225781280423535,0.385055381048602,0.545000000000553,0.04531606612143,0.759581691812293,0.164789772974169,5.71963354849227,0.0048649
0.6,0.738857647931417,0.572575687592333,0.619999999999559,2.19696894991974,0.993521094085561,0.0852241986702684,0.199999999999859,0.825335614909681,0.564642473395036,0.62,2.1707963267949,0.0785125767753029,0.387890337341659,0.544999999999684,0.0448422194674255,1.08012375736961,0.361471429836069,5.37035055565828,0.0045655
0.8,0.600752341928867,0.708455791936965,0.659999999999417,2.39940629947483,0.941280070939168,0.0470610229715681,0.19999999999872,0.696706709347169,0.717356090899524,0.66,2.3707963267949,0.127915728363885,0.409450550056403,0.545000000000245,0.0447395272080039,1.34854083815007,0.618702000839734,5.29967256491185,0.004963
1,0.448373499812058,0.812992737555127,0.69999999999925,2.59956596093774,0.907650979459454,0.0309298772321705,0.199999999999603,0.540302305868144,0.841470984807899,0.7,2.5707963267949,0.162875926751181,0.423433468690225,0.544999999999916,0.0447541434609214,1.55881951453152,0.924057622155341,5.44173742974209,0.0049138
1.2,0.283862973677538,0.884611588530046,0.73999999999914,2.79879110004344,0.888741509291557,0.0275390920812423,0.199999999999299,0.362357754476678,0.93203908596723,0.74,2.7707963267949,0.18625107339302,0.428278241493172,0.54500000000005,0.0447842920133656,1.70561890059698,1.2647054729333,5.74791739937001,0.0043857
1.4,0.111114759153451,0.921714657092176,0.779999999999017,2.99773884000498,0.880410477054984,0.0291922599113407,0.199999999999478,0.169967142900246,0.985449729988465,0.78,2.9707963267949,0.201030920418178,0.427684014965306,0.544999999999889,0.0448015391596985,1.78480933073331,1.62714127053229,6.16767372199852,0.0048345
1.6,-0.0646033187862409,0.923469947917204,0.819999999998873,3.19664807295222,0.878890507401588,0.0314345552956148,0.199999999999077,-0.0291995223012834,0.999573603041511,0.82,3.17079632679489,0.20960642760255,0.424929200266747,0.544999999999969,0.0448060649626701,1.79411380235102,1.99735945494317,6.64650668296786,0.0045088
1.8,-0.237233382221686,0.890125639157546,0.859999999998677,3.39557076721695,0.881081993347207,0.0323018881745578,0.199999999998965,-0.227202094693082,0.973847630878202,0.86,3.37079632679489,0.213937969045252,0.421971091069326,0.545000000000034,0.044805689402467,1.73353880276106,2.36123195783541,7.13356588123777,0.0052188
