Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Int_X,Int_Y,Cost,CalcTime
0,3.15,0,0.5,1.5707963267949,1.4,8.57252759403147e-17,0.2,3,0,0.5,1.5707963267949,0.516164230949966,0.99999999995805,0.544999999955609,0.0677277556092766,0,0,80.2987407734,0.0067466
0.2,3.10795787386332,0.283216054029293,0.539999999984019,1.81416712530022,1.47344324168232,0.0668457486844713,0.199999999840193,2.97070788629887,0.277946533128133,0.54,1.7807963267949,0.999999980497241,0.999999999954503,0.545000000087913,0.0555048323123994,1.25439332731955,0.0565478532544822,62.0246635611822,0.005402
0.4,2.97697911291778,0.575586340401097,0.579999999983707,2.0738192562482,1.73109540372264,0.0649273290969401,0.20000000015668,2.88351219297014,0.547070723205755,0.58,1.9853998433157,0.903049886724249,0.999999999900372,0.544999999943063,0.0382761292392827,2.47452836078077,0.227832810197676,49.8263148288068,0.0054928
0.6,2.75413922514816,0.865040635177918,0.619999999994545,2.29697954722777,1.92373050206994,0.0724272607415681,0.199999999951707,2.74011349156659,0.802068381051938,0.62,2.17682166341354,0.418833687736543,0.999999538697121,0.545000000011778,0.030784520976331,3.62368922439835,0.51659600249673,39.8607584868488,0.0043215
0.8,2.46049825386623,1.11211774079518,0.659999999989127,2.47426532116127,1.91717114202173,0.143903227164319,0.199999999994108,2.54331465941115,1.03792696669577,0.66,2.35065877059988,0.250410994449836,0.702634204519274,0.545000000011185,0.0248906675127573,4.66837260796539,0.914142631213987,32.7145630636496,0.0044557
1,2.13236953012511,1.29853113024035,0.699999999991975,2.61625848943533,1.849756275619,0.15974837586992,0.200000000034373,2.29696528544932,1.25001592227995,0.7,2.50605646984876,0.309955167309573,0.340055112900138,0.544999999861048,0.0219326572774727,5.58751551018811,1.39816719372445,27.9840372248947,0.0040895
1.2,1.79538037893294,1.44192118575067,0.739999999948827,2.7335218159365,1.80462152000692,0.0789345348383397,0.199999999534147,2.00588688140501,1.43417425653136,0.74,2.6445601398087,0.434049862366095,0.318681266224647,0.544999999988579,0.0211186591040385,6.37311421908132,1.94722984269448,24.2081469764443,0.003795
1.4,1.45376247199233,1.55838170380383,0.779999999851544,2.83688754187396,1.80290725420991,0.0223717441760981,0.199999999493031,1.67577836846939,1.58679063575879,0.78,2.76884128989047,0.50844352137246,0.359149175819723,0.545000000369638,0.0208229046357448,7.02320149872564,2.54811836704139,21.2870760991645,0.0046781
1.6,1.10227990874868,1.64846788178396,0.81999999988322,2.93370253790892,1.82569143070942,-0.00318414668794699,0.200000000823729,1.31310385712395,1.70487321144858,0.82,2.88184811397167,0.541610667124456,0.391421288320904,0.544999999727525,0.0206354039926258,7.53480436114456,3.19041938267912,19.227847876802,0.0046576
1.8,0.738995838275455,1.70880771505701,0.859999999949875,3.02745440621629,1.85747495369701,-0.0108908818659113,0.19999999984282,0.924965401879458,1.78610745350817,0.86,2.98639474332243,0.545168842690106,0.408749045421115,0.545000000096166,0.0205455923367901,7.90344900782898,3.86292516508845,18.0056824978722,0.0043421
2,0.365612369650085,1.73635267806442,0.899999999953059,3.11971273433293,1.8872720054233,-0.0111044458321285,0.200000000189015,0.518963468120408,1.82890081259232,0.9,3.08503201070412,0.526692928607533,0.416739902039232,0.544999999895908,0.0206417178622387,8.1246534998839,4.55309064547773,17.5362123358705,0.0044401
2.2,-0.0136761474195978,1.72923220681657,0.939999999953389,3.21147325990373,1.90728010735612,-0.0093752206665082,0.199999999814286,0.103047878907905,1.83241336053984,0.94,3.1800614036714,0.491913276091918,0.421231778502133,0.545000000128489,0.0210160822232459,8.1951520831333,5.2473825651015,17.6845504693132,0.0047524
2.4,-0.393133130295931,1.68674172039683,0.979999999962502,3.30377491258315,1.91227878589362,-0.00805623886526082,0.200000000276846,-0.31463789129097,1.79657382149914,0.98,3.27361079074347,0.445712715775624,0.426281795064539,0.544999999908952,0.0217461419918452,8.11369159852469,5.93175756271231,18.2956092672565,0.005054
2.6,-0.766152623761371,1.60918912255511,1.01999999998509,3.39790731898148,1.89927729109204,-0.00778898215509431,0.199999999949072,-0.725916094715875,1.72208067578669,1.02,3.36773284032168,0.392512938433768,0.434311772907624,0.545000000037186,0.0228972636430148,7.88150592895068,6.59209810143069,19.219372818045,0.0047878
2.8,-1.12573699878408,1.49775860556383,1.0599999999883,3.49544997498261,1.86722838158173,-0.00842079552107059,0.20000000008294,-1.12273469995137,1.61038830507462,1.06,3.46450964490379,0.33650683731157,0.446577679942307,0.544999999973123,0.0245283976437463,7.50256308472861,7.21458886878955,20.3248374905055,0.00519
3,-1.4648506143668,1.35441325347877,1.09999999999521,3.59826199215569,1.81679816705322,-0.00949425482638902,0.199999999986182,-1.49732491388104,1.46367844372549,1.1,3.56615520596764,0.281857497401677,0.463565251830525,0.545000000010756,0.0266931042333147,6.98364798562457,7.78604660766647,21.5048729503028,0.0049822
