Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Err_Int_X,Err_Int_Y,Err_Int_Z,Err_Int_Psi,CalcTime
4.48,-0.315999278282662,-1.12682784219256,1.396,6.03235737423121,1.23072209888753,0.0207129541838379,0.200000000000002,-0.230302940682059,-0.973118983225174,1.396,6.0507963267949,0.26352079879182,0.626793577538033,0.545000000000029,0.0450866864549529,0.529831799605026,0.713924120433557,4.44089209850063e-17,0.086762050765516,8.1e-06
4.5,-0.292006137581897,-1.13227794550896,1.4,6.05237605224883,1.22939232623994,0.0222424265001919,0.200000000000012,-0.21079579943078,-0.977530117665097,1.4,6.0707963267949,0.262111243511828,0.626076647612955,0.544999999999972,0.0450866442772149,0.530704916024416,0.717308565944448,4.44089209850063e-17,0.0871304562564373,6.8e-06
4.52,-0.267928113800638,-1.1372111323403,1.404,6.07239471135278,1.22804999340611,0.0237563832342754,0.200000000000002,-0.191204342670301,-0.981550253091516,1.404,6.0907963267949,0.260713965293449,0.625348503338581,0.545000000000029,0.0450866021419374,0.531554039016234,0.720673937944503,4.88498130835069e-17,0.0874984885652795,6e-06
4.54,-0.243776584208275,-1.14162645868797,1.408,6.09241335156175,1.22669540391678,0.0252547262151344,0.200000000000013,-0.171536406722112,-0.985177781503859,1.408,6.1107963267949,0.259329051635928,0.62460936666571,0.544999999999972,0.0450865600490732,0.532379324888573,0.724020105298847,4.88498130835069e-17,0.0878661480699424,6e-06
4.56,-0.219562918646851,-1.14552323767095,1.412,6.11243197289444,1.22532885985075,0.0267373613007764,0.200000000000003,-0.151799858498355,-0.988411251939131,1.412,6.1307963267949,0.257956586938958,0.62385945873625,0.545000000000029,0.0450865179986439,0.533180932198213,0.727346939991711,5.32907051820075e-17,0.0882334351479516,7e-06
4.58,-0.195298473585196,-1.14890103842366,1.416,6.13245057536954,1.22395066180584,0.0282041983414954,0.200000000000013,-0.13200259235517,-0.991249371052267,1.416,6.1507963267949,0.2565966525274,0.623098999858257,0.544999999999972,0.0450864759906311,0.533959021692455,0.730654317118864,5.32907051820075e-17,0.0886003501764587,5.9e-06
4.6,-0.170994586229177,-1.15175968485495,1.42,6.1524691590058,1.22256110887044,0.0296551511430164,0.200000000000003,-0.112152526935054,-0.993691003633465,1.42,6.1707963267949,0.25524932667862,0.622328209480576,0.545000000000029,0.0450864340250028,0.534713756251405,0.733942114879609,5.77315972805081e-17,0.0889668935322406,5.7e-06
4.62,-0.146662568691258,-1.15409925427067,1.424,6.17248772382194,1.22116049859559,0.0310901374294362,0.200000000000014,-0.0922576019995117,-0.995735173062245,1.424,6.1907963267949,0.253914684647266,0.621547306168845,0.544999999999972,0.0450863921015712,0.535445300830703,0.737210214568356,5.77315972805081e-17,0.0893330655916997,5.4e-06
4.64,-0.122313702222467,-1.155920075862,1.428,6.1925062698367,1.21974912696771,0.0325090788060088,0.200000000000004,-0.0723257752532545,-0.997381061698093,1.428,6.2107963267949,0.252592798692434,0.620756507581178,0.545,0.0450863502204191,0.536153822404692,0.740458500565784,5.77315972805081e-17,0.0896988667308635,5.4e-06
4.66,-0.0979592315098139,-1.15722272906212,1.432,6.21252479706883,1.21832728838186,0.0339119007217458,0.200000000000004,-0.0523650191612259,-0.998628011207499,1.432,6.2307963267949,0.251283738103203,0.619956030444864,0.545,0.045086308381636,0.536839489910044,0.743686860329586,5.77315972805081e-17,0.090064297325385,1.41e-05
