Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Err_Int_X,Err_Int_Y,Err_Int_Z,Err_Int_Psi,CalcTime
3.96,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,7.8e-06
3.98,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,6e-06
4,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,1.73e-05
4.02,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,1.46e-05
4.04,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,4.8e-06
4.06,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.5e-06
4.08,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,4.7e-06
4.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,4.7e-06
4.12,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,7.1e-06
4.14,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.8e-06
4.16,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.4e-06
4.18,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.2e-06
4.2,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,6.3e-06
4.22,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,4.9e-06
4.24,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.2e-06
4.26,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,4.9e-06
4.28,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5e-06
4.3,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,4.8e-06
4.32,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,4.9e-06
4.34,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.1e-06
4.36,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,1.32e-05
4.38,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,8e-06
4.4,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.6e-06
4.42,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.4e-06
4.44,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.6e-06
4.46,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.4e-06
4.48,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.4e-06
4.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.2e-06
4.52,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.3e-06
4.54,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.1e-06
4.56,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.1e-06
4.58,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,5.1e-06
4.6,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,7.1e-06
4.62,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,6.2e-06
4.64,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,7.1e-06
4.66,0,0,1,0,0,0,0,0,0,1,0,0,0,0.545,0,0,0,0,0,6e-06
