Time,X,Y,Z,Psi,Vx_B,Vy_B,Vz_B,Ref_X,Ref_Y,Ref_Z,Ref_Psi,Ux,Uy,Uz,Upsi,Int_X,Int_Y,Cost,CalcTime
0,1,0,1,1.5707963267949,1,6.12323399573677e-17,0,1,0,1,1.5707963267949,0.267239752907658,0.541529803831984,0.5449999991341,0.0471017815659196,0,0,0.246468420581683,0.0172951
0.05,0.998579182656495,0.0500189905238104,0.999999999980517,1.62105933295824,1.00186753595392,0.00648571564745245,-7.79310127541066e-10,0.998750260394966,0.0499791692706783,1,1.6207963267949,0.262009094731213,0.525107782397179,0.544999999897067,0.0455118109890554,0.0999526322250385,0.00250083419410519,0.223990459920749,0.0049355
0.1,0.994365364291821,0.0999691416176462,0.999999999939236,1.67156583696223,1.00343993498846,0.0108090224762214,-8.71949534797523e-10,0.995004165278026,0.0998334166468282,1,1.67079632679489,0.257004124480922,0.511620220022941,0.545000000159277,0.0453067687038367,0.199622729754121,0.0100014968204849,0.207373291209415,0.0047923
0.15,0.987450826838704,0.149690386233333,0.999999999899222,1.72204868836722,1.00465573307328,0.0135982275060852,-7.28600380028865e-10,0.988771077936042,0.149438132473599,1,1.72079632679489,0.252413457618632,0.50071421492088,0.545000000219299,0.0452353145018628,0.298735674218474,0.0224870255914846,0.194657732988124,0.0043372
0.2,0.977920497025047,0.199031471361811,0.999999999867726,1.77247985748528,1.0054964935935,0.0151983106203079,-5.31230970324258e-10,0.980066577841242,0.198669330795061,1,1.77079632679489,0.248306634077024,0.492020049295278,0.545000000204254,0.0451838570968027,0.397025695295521,0.0399268959585968,0.184569930022491,0.0046069
0.25,0.965853432375895,0.247849209331227,0.99999999984576,1.82285578926674,1.00596675855975,0.0158850394839312,-3.47402373535032e-10,0.968912421710645,0.247403959254523,1,1.82079632679489,0.244719185388133,0.485198354795646,0.545000000168596,0.0451413298948165,0.494235209207278,0.0622758693731428,0.176250590936255,0.0044193
0.3,0.951324278077112,0.296007569226314,0.999999999832184,1.87317720972633,1.00608723867448,0.0158884886012115,-1.95666238766989e-10,0.955336489125607,0.29552020666134,1,1.87079632679489,0.24166292536663,0.479944183045837,0.545000000094533,0.045106077813389,0.590114305679137,0.0894747534112359,0.169126186174775,0.0042071
0.35,0.934404592718492,0.343376905655789,0.999999999824527,1.92344666528327,1.00588989137149,0.015399283512752,-1.10586473311968e-10,0.93937271284738,0.342897807455452,1,1.92079632679489,0.239130938106339,0.475986789577313,0.545000000059022,0.0450772725671895,0.684420374163188,0.121451077636455,0.16281399245198,0.0041223
0.4,0.915164033496547,0.389833332036103,0.999999999820326,1.97366781944205,1.00541389008691,0.0145731895163808,-5.7466653657911e-11,0.921060994002887,0.389418342308651,1,1.97079632679489,0.237101755332078,0.473088415773758,0.545000000043278,0.0450541538898451,0.776917855612589,0.158119699664762,0.157059067453941,0.0040403
0.45,0.893671402216629,0.435258224365621,0.999999999818426,2.02384501102216,1.00470233758888,0.0135354094189454,-1.85169213295915e-11,0.900447102352679,0.434965534111231,1,2.02079632679489,0.235543072054243,0.471042527927102,0.545000000034384,0.0450359825634552,0.867378105788484,0.199383355211356,0.151693181979768,0.0041466
0.5,0.869995556394387,0.479537840147124,0.999999999818274,2.07398292080144,1.00379964790078,0.0123846526936269,1.24289023517583e-11,0.877582561890375,0.479425538604204,1,2.07079632679489,0.234415003172919,0.469671689890083,0.545000000027521,0.045022052672581,0.95557935637793,0.245133164398382,0.146608051827725,0.0044348
0.55,0.844206191432498,0.522563037752262,0.999999999819515,2.12408631863274,1.00274952185907,0.0111969364902574,3.71979780311455e-11,0.852524522059508,0.52268722893066,1,2.12079632679489,0.233672876438485,0.46882520068237,0.545000000021164,0.0450117042701709,1.04130676072023,0.295249105095886,0.141737684768902,0.004489
0.6,0.816374500997983,0.564229082454595,0.999999999821851,2.17415987629462,1.00159343966378,0.0100290851904316,5.62456747843505e-11,0.825335614909681,0.564642473395037,1,2.17079632679488,0.233269573289096,0.468376605120588,0.545000000015034,0.0450043319812036,1.12435251159767,0.349600462643197,0.13704645218182,0.0044447
0.65,0.786573723487348,0.604435526390368,0.999999999825001,2.22420803412618,1.00036959508712,0.00892190894332798,6.97759183765363e-11,0.796083798549059,0.605186405736041,1,2.22079632679488,0.233157442353109,0.468221165768503,0.545000000009244,0.044999389931281,1.20451601930024,0.408046263971724,0.132520726436252,0.0044579
